"day","hour","vessel","time","run","label","dsld","DP","conc","DPn","bin"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"nystose",0.00239814275254191,4,"FOS"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"nystose",0.000285791781613231,4,"FOS"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"nystose",-0.000138099031653471,4,"FOS"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"nystose",-0.000138099031653471,4,"FOS"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"nystose",-0.000138099031653471,4,"FOS"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"nystose",0.0157853628655594,4,"FOS"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","nystose",0.174188049165543,4,"FOS"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","nystose",-0.000138099031653471,4,"FOS"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","nystose",-0.000138099031653471,4,"FOS"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","nystose",-0.000138099031653471,4,"FOS"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","nystose",-0.000138099031653471,4,"FOS"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","nystose",-0.000138099031653471,4,"FOS"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","nystose",-0.000138099031653471,4,"FOS"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","nystose",-0.000138099031653471,4,"FOS"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","nystose",-0.000138099031653471,4,"FOS"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","nystose",0.014208924162429,4,"FOS"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","nystose",-0.000138099031653471,4,"FOS"
NA,NA,NA,NA,"standard","inulin 1000","","nystose",-0.000138099031653471,4,"FOS"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"GF5",-0.0156170865401933,6,"FOS"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"GF5",-0.00635721938244452,6,"FOS"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"GF5",-0.0156170865401933,6,"FOS"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"GF5",-0.00601094244823431,6,"FOS"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"GF5",0.00860544745458849,6,"FOS"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"GF5",-0.0156170865401933,6,"FOS"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"GF5",0.00737240631454043,6,"FOS"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"GF5",0.0276244811419364,6,"FOS"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","GF5",-0.0053094000854708,6,"FOS"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","GF5",-0.0156170865401933,6,"FOS"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","GF5",-0.00660394118267407,6,"FOS"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","GF5",-0.0156170865401933,6,"FOS"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","GF5",-0.0156170865401933,6,"FOS"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","GF5",-0.0156170865401933,6,"FOS"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","GF5",-0.0156170865401933,6,"FOS"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"GF5",-0.00688213370820439,6,"FOS"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"GF5",-0.00437945101049231,6,"FOS"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"GF5",-0.0156170865401933,6,"FOS"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"GF5",-0.0156170865401933,6,"FOS"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"GF5",-0.0156170865401933,6,"FOS"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"GF5",0.0228705376071361,6,"FOS"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"GF5",0.0173165823139766,6,"FOS"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"GF5",-0.00566005032075132,6,"FOS"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"GF5",-0.0156170865401933,6,"FOS"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"GF5",-0.00734291911255019,6,"FOS"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"GF5",-0.0156170865401933,6,"FOS"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"GF5",0.00627118629431136,6,"FOS"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"GF5",-0.0156170865401933,6,"FOS"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"GF5",-0.0133775988817789,6,"FOS"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"GF5",-0.0156170865401933,6,"FOS"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"GF5",-0.00669984869219203,6,"FOS"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"GF5",-0.00520646395820496,6,"FOS"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"GF5",-0.0156170865401933,6,"FOS"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"GF5",-0.0156170865401933,6,"FOS"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"GF5",-0.0121517639739534,6,"FOS"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"GF5",-0.0121376945749774,6,"FOS"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"GF5",-0.0156170865401933,6,"FOS"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"GF5",-0.00530019168912541,6,"FOS"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"GF5",-0.00532950737480393,6,"FOS"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"GF5",-0.0156170865401933,6,"FOS"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"GF5",-0.0156170865401933,6,"FOS"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"GF5",0.00860371645714,6,"FOS"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"GF5",-0.0156170865401933,6,"FOS"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","GF5",-0.0156170865401933,6,"FOS"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","GF5",-0.0156170865401933,6,"FOS"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","GF5",-0.0156170865401933,6,"FOS"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","GF5",-0.0156170865401933,6,"FOS"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","GF5",-0.0156170865401933,6,"FOS"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","GF5",-0.0106435900891363,6,"FOS"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","GF5",0.0137468086800161,6,"FOS"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","GF5",-0.0156170865401933,6,"FOS"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","GF5",-0.0156170865401933,6,"FOS"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","GF5",0.00744028609653232,6,"FOS"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","GF5",0.0269042620115857,6,"FOS"
NA,NA,NA,NA,"standard","inulin 1000","","GF5",-0.0156170865401933,6,"FOS"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"GF8",-0.00906853344623177,9,"FOS"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"GF8",-0.0131208628052133,9,"FOS"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"GF8",-0.0146321860450361,9,"FOS"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"GF8",-0.0132487055830119,9,"FOS"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"GF8",0.000543778616610544,9,"FOS"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"GF8",0.012781942105413,9,"FOS"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"GF8",-0.00189220348961382,9,"FOS"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"GF8",0.0295682372008515,9,"FOS"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","GF8",-0.000972519625733262,9,"FOS"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","GF8",-0.0146321860450361,9,"FOS"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","GF8",-0.0146321860450361,9,"FOS"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","GF8",0.000400774263186821,9,"FOS"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","GF8",0.00144004723144573,9,"FOS"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","GF8",0.00886993390664742,9,"FOS"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","GF8",0.0142992962249715,9,"FOS"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"GF8",-0.0093521520536682,9,"FOS"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"GF8",-0.0128275410219263,9,"FOS"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"GF8",-0.0146321860450361,9,"FOS"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"GF8",-0.0128838002004338,9,"FOS"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"GF8",-0.0131638014199329,9,"FOS"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"GF8",0.0303294760203867,9,"FOS"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"GF8",-0.0128374926632889,9,"FOS"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"GF8",-0.0127284504309254,9,"FOS"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"GF8",-0.0146321860450361,9,"FOS"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"GF8",-0.0146321860450361,9,"FOS"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"GF8",-0.0129723629830758,9,"FOS"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"GF8",-0.0133827440997247,9,"FOS"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"GF8",-0.0146321860450361,9,"FOS"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"GF8",-0.0133920596982962,9,"FOS"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"GF8",-0.0122405043805234,9,"FOS"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"GF8",-0.00841169716053109,9,"FOS"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"GF8",-0.0124963741040476,9,"FOS"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"GF8",-0.0109533842744647,9,"FOS"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"GF8",-0.0127077870375995,9,"FOS"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"GF8",-0.0072449876861253,9,"FOS"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"GF8",0.0111845405614386,9,"FOS"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"GF8",-0.0126834172496341,9,"FOS"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"GF8",-0.0129621018058946,9,"FOS"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"GF8",-0.0122967882980061,9,"FOS"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"GF8",-0.0122380366684703,9,"FOS"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"GF8",-0.0129303094739154,9,"FOS"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"GF8",-0.0130458402565371,9,"FOS"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"GF8",-0.0130577316891347,9,"FOS"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","GF8",0.0111222477523286,9,"FOS"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","GF8",0.0141458979678475,9,"FOS"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","GF8",-0.00437355422947147,9,"FOS"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","GF8",0.0257300196603307,9,"FOS"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","GF8",0.0439789937770215,9,"FOS"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","GF8",0.0138695513386094,9,"FOS"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","GF8",0.0029446567372914,9,"FOS"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","GF8",-0.0129274562454358,9,"FOS"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","GF8",-0.013175593664805,9,"FOS"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","GF8",-0.00945223461926964,9,"FOS"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","GF8",0.0148892206860112,9,"FOS"
NA,NA,NA,NA,"standard","inulin 1000","","GF8",-0.0128624257258125,9,"FOS"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"GF9",-0.00856084241520776,10,"FOS"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"GF9",-0.00617976827352986,10,"FOS"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"GF9",-0.00505980462715914,10,"FOS"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"GF9",-0.00432292951017976,10,"FOS"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"GF9",-0.00180705518108694,10,"FOS"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"GF9",0.00486979703965148,10,"FOS"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"GF9",-0.00334300595596346,10,"FOS"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"GF9",0.0158427665082677,10,"FOS"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","GF9",-0.00948426314949356,10,"FOS"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","GF9",0.00959316463397801,10,"FOS"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","GF9",-0.00485159316507837,10,"FOS"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","GF9",0.00799983173599813,10,"FOS"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","GF9",0.00832782377390208,10,"FOS"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","GF9",0.0155912143968548,10,"FOS"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","GF9",0.0202640871239514,10,"FOS"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"GF9",-0.00383902690784461,10,"FOS"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"GF9",-0.00440766599798209,10,"FOS"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"GF9",-0.00451121235330418,10,"FOS"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"GF9",-0.00811280014864216,10,"FOS"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"GF9",-0.0133563023937722,10,"FOS"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"GF9",0.00344712502179793,10,"FOS"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"GF9",-0.00963766955950599,10,"FOS"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"GF9",-0.00468713945267569,10,"FOS"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"GF9",-0.00771710317144696,10,"FOS"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"GF9",0.0115772689323708,10,"FOS"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"GF9",-0.0087367127898582,10,"FOS"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"GF9",-0.00988170909508085,10,"FOS"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"GF9",-0.00923695713222254,10,"FOS"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"GF9",-0.00938645716997713,10,"FOS"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"GF9",-0.00319708898279821,10,"FOS"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"GF9",0.0155738833703005,10,"FOS"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"GF9",-0.00431808341980459,10,"FOS"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"GF9",-0.0137531767392925,10,"FOS"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"GF9",-0.0101320439716515,10,"FOS"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"GF9",-0.00417020083852621,10,"FOS"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"GF9",-0.00424218853200427,10,"FOS"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"GF9",0.0127505835532689,10,"FOS"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"GF9",-0.00442792996749192,10,"FOS"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"GF9",-0.0045429442122327,10,"FOS"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"GF9",-0.0056016505442762,10,"FOS"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"GF9",-0.00955221434603312,10,"FOS"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"GF9",-0.0123781618610257,10,"FOS"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"GF9",-0.00863837597198631,10,"FOS"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","GF9",-0.00830719295028836,10,"FOS"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","GF9",0.00912205355680272,10,"FOS"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","GF9",-0.00170565310137179,10,"FOS"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","GF9",0.00982602841900619,10,"FOS"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","GF9",0.00521237063919352,10,"FOS"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","GF9",0.00227925427477711,10,"FOS"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","GF9",-0.00461936356345075,10,"FOS"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","GF9",-0.00822855133653832,10,"FOS"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","GF9",-0.0103655579268516,10,"FOS"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","GF9",-0.00873543382135968,10,"FOS"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","GF9",0.00417976117300132,10,"FOS"
NA,NA,NA,NA,"standard","inulin 1000","","GF9",-0.0164668114277886,10,"FOS"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"DP 11",0.0284773768033253,11,"inulin"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"DP 11",-0.0324112265480283,11,"inulin"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"DP 11",-0.0322836399527266,11,"inulin"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"DP 11",-0.0342532058838462,11,"inulin"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"DP 11",-0.0289903998210377,11,"inulin"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"DP 11",0.0220004656518519,11,"inulin"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"DP 11",-0.0224087284991133,11,"inulin"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"DP 11",0.1283467350529,11,"inulin"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","DP 11",0.0473752723348767,11,"inulin"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","DP 11",0.0768371729827383,11,"inulin"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","DP 11",-0.00958350446745006,11,"inulin"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","DP 11",0.0449068446863749,11,"inulin"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","DP 11",0.0473386103487925,11,"inulin"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","DP 11",0.0678303515572689,11,"inulin"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","DP 11",0.0757014862212259,11,"inulin"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"DP 11",-0.0285589566334257,11,"inulin"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"DP 11",-0.0317479171297109,11,"inulin"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"DP 11",-0.0265817073311376,11,"inulin"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"DP 11",-0.0158803117680145,11,"inulin"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"DP 11",-0.0336437754368901,11,"inulin"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"DP 11",0.115717638246656,11,"inulin"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"DP 11",-0.0218034754790513,11,"inulin"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"DP 11",-0.00678064032356069,11,"inulin"
15,16,1,15.66666667,"Finn","Finn D15.16 V1",NA,"DP 11",-0.00745127165167679,11,"inulin"
15,16,3,15.66666667,"Finn","Finn D15.16 V3",NA,"DP 11",0.00584853262206313,11,"inulin"
15,16,8,15.66666667,"Finn","Finn D15.16 V8",NA,"DP 11",-0.0308350517920832,11,"inulin"
15,16,6,15.66666667,"Finn","Finn D15.16 V6",NA,"DP 11",-0.0325705810472393,11,"inulin"
15,16,4,15.66666667,"Finn","Finn D15.16 V4",NA,"DP 11",-0.0183165692066957,11,"inulin"
15,16,2,15.66666667,"Finn","Finn D15.16 V2",NA,"DP 11",-0.0222736478469824,11,"inulin"
16,8,1,16.33333333,"Finn","Finn D16.8 V1",NA,"DP 11",-0.0339735645389788,11,"inulin"
16,8,3,16.33333333,"Finn","Finn D16.8 V3",NA,"DP 11",-0.0309998959954951,11,"inulin"
16,8,7,16.33333333,"Finn","Finn D16.8 V7",NA,"DP 11",-0.0320808323195439,11,"inulin"
16,8,6,16.33333333,"Finn","Finn D16.8 V6",NA,"DP 11",-0.0308684974073047,11,"inulin"
16,8,8,16.33333333,"Finn","Finn D16.8 V8",NA,"DP 11",-0.0192021828017454,11,"inulin"
16,8,4,16.33333333,"Finn","Finn D16.8 V4",NA,"DP 11",-0.0128051793871384,11,"inulin"
16,8,2,16.33333333,"Finn","Finn D16.8 V2",NA,"DP 11",0.00573658396964705,11,"inulin"
16,16,3,16.66666667,"Finn","Finn D16.16 V3",NA,"DP 11",-0.0179445786313487,11,"inulin"
16,16,7,16.66666667,"Finn","Finn D16.16 V7",NA,"DP 11",-0.0127819185687917,11,"inulin"
16,16,1,16.66666667,"Finn","Finn D16.16 V1",NA,"DP 11",-0.0197691707484549,11,"inulin"
16,16,4,16.66666667,"Finn","Finn D16.16 V4",NA,"DP 11",-0.0259132549928415,11,"inulin"
16,16,8,16.66666667,"Finn","Finn D16.16 V8",NA,"DP 11",-0.0309773436894717,11,"inulin"
16,16,6,16.66666667,"Finn","Finn D16.16 V6",NA,"DP 11",-0.0300433952911172,11,"inulin"
16,16,2,16.66666667,"Finn","Finn D16.16 V2",NA,"DP 11",-0.0124253695520198,11,"inulin"
21,16,8,21.66666667,"Finn","Finn D21.16 V8","3","DP 11",0.171713800058829,11,"inulin"
21,16,6,21.66666667,"Finn","Finn D21.16 V6","3","DP 11",0.0248665178728258,11,"inulin"
21,16,3,21.66666667,"Finn","Finn D21.16 V3","3","DP 11",0.100705109127836,11,"inulin"
21,16,4,21.66666667,"Finn","Finn D21.16 V4","3","DP 11",0.119088876860304,11,"inulin"
21,16,2,21.66666667,"Finn","Finn D21.16 V2","3","DP 11",0.136578019465946,11,"inulin"
21,16,7,21.66666667,"Finn","Finn D21.16 V7","3","DP 11",0.0670796949662427,11,"inulin"
21,16,1,21.66666667,"Finn","Finn D21.16 V1","3","DP 11",0.0300322461070513,11,"inulin"
22,16,2,22.66666667,"Finn","Finn D22.16 V2","1","DP 11",-0.0266550145332394,11,"inulin"
22,16,1,22.66666667,"Finn","Finn D22.16 V1","1","DP 11",-0.0287388319995545,11,"inulin"
23,16,4,23.66666667,"Finn","Finn D23.16 V4","2","DP 11",-0.0203186893773732,11,"inulin"
23,16,3,23.66666667,"Finn","Finn D23.16 V3","2","DP 11",0.0742411695056868,11,"inulin"
NA,NA,NA,NA,"standard","inulin 1000","","DP 11",-0.00704223640465855,11,"inulin"
2,16,4,2.666666667,"Finn","Finn D2.16 V4",NA,"DP 12",-0.0106160334059212,12,"inulin"
14,8,1,14.33333333,"Finn","Finn D14.8 V1",NA,"DP 12",-0.114047398039416,12,"inulin"
14,8,7,14.33333333,"Finn","Finn D14.8 V7",NA,"DP 12",-0.11363624036538,12,"inulin"
14,8,3,14.33333333,"Finn","Finn D14.8 V3",NA,"DP 12",-0.106179672304103,12,"inulin"
14,8,8,14.33333333,"Finn","Finn D14.8 V8",NA,"DP 12",0.0348627107074026,12,"inulin"
14,8,2,14.33333333,"Finn","Finn D14.8 V2",NA,"DP 12",0.102063395294215,12,"inulin"
14,8,4,14.33333333,"Finn","Finn D14.8 V4",NA,"DP 12",0.0149737393721657,12,"inulin"
14,8,6,14.33333333,"Finn","Finn D14.8 V6",NA,"DP 12",0.181963465335115,12,"inulin"
14,16,1,14.66666667,"Finn","Finn D14.16 V1","first dose","DP 12",-0.0296808962856033,12,"inulin"
14,16,7,14.66666667,"Finn","Finn D14.16 V7","first dose","DP 12",-0.0164653959251911,12,"inulin"
14,16,3,14.66666667,"Finn","Finn D14.16 V3","first dose","DP 12",-0.0852259791341328,12,"inulin"
14,16,6,14.66666667,"Finn","Finn D14.16 V6","first dose","DP 12",0.093726224254384,12,"inulin"
14,16,4,14.66666667,"Finn","Finn D14.16 V4","first dose","DP 12",-0.0109396354681428,12,"inulin"
14,16,8,14.66666667,"Finn","Finn D14.16 V8","first dose","DP 12",0.00214409977445592,12,"inulin"
14,16,2,14.66666667,"Finn","Finn D14.16 V2","first dose","DP 12",0.0292028736866212,12,"inulin"
15,8,3,15.33333333,"Finn","Finn D15.8 V3",NA,"DP 12",-0.116155616844698,12,"inulin"
15,8,1,15.33333333,"Finn","Finn D15.8 V1",NA,"DP 12",-0.113795672634186,12,"inulin"
15,8,7,15.33333333,"Finn","Finn D15.8 V7",NA,"DP 12",-0.115181886255638,12,"inulin"
15,8,4,15.33333333,"Finn","Finn D15.8 V4",NA,"DP 12",0.172482385250784,12,"inulin"
15,8,6,15.33333333,"Finn","Finn D15.8 V6",NA,"DP 12",0.0902959293680646,12,"inulin"
15,8,2,15.33333333,"Finn","Finn D15.8 V2",NA,"DP 12",0.16327191625564,12,"inulin"
15,8,8,15.33333333,"Finn","Finn D15.8 V8",NA,"DP 12",0.0168772310672369,12,"inulin"
15,16,7,15.66666667,"Finn","Finn D15.16 V7",NA,"DP 12",-0.118000191287786,12,"inulin"
